id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,sound_response,position_score,sound_tested,figure_score,timestamp,figure_tested,position_response,sound_score,figure_response,position_tested,color_response,color_target,color_score,occupation,figure_target,color_tested,sound_target,simulate,position_target
baever,female,24,training_train,posttest,pc2,2,2,24,4,red,circle,,,1,0,,1555077789216,0,0,,,1,0,1,0,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,25,8,blue,circle,,,1,0,,1555077791799,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,26,8,blue,circle,,,1,0,,1555077794366,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,27,3,blue,circle,,,1,0,,1555077796972,0,0,,,1,1,1,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,28,8,white,circle,,,1,0,,1555077799558,0,1,,,1,0,0,1,Studerende,,1,,no,1
baever,female,24,training_train,posttest,pc2,2,2,29,1,dimgray,circle,,,1,0,,1555077802133,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,30,2,dimgray,circle,,,1,0,,1555077804713,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,31,1,yellow,circle,,,1,0,,1555077807294,0,1,,,1,0,0,1,Studerende,,1,,no,1
baever,female,24,training_train,posttest,pc2,2,2,32,2,white,circle,,,0,0,,1555077809869,0,0,,,1,0,0,1,Studerende,,1,,no,1
baever,female,24,training_train,posttest,pc2,2,2,33,4,yellow,circle,,,1,0,,1555077812452,0,0,,,1,0,1,0,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,34,1,darkorange,circle,,,1,0,,1555077815035,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,35,0,red,circle,,,1,0,,1555077817619,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,36,3,yellow,circle,,,1,0,,1555077820211,0,0,,,1,1,0,0,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,37,7,yellow,circle,,,1,0,,1555077822785,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,38,5,darkorange,circle,,,1,0,,1555077825354,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,39,5,yellow,circle,,,1,0,,1555077827937,0,0,,,1,0,1,0,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,40,1,darkorange,circle,,,1,0,,1555077830521,0,0,,,1,0,1,0,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,41,7,red,circle,,,1,0,,1555077833104,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,42,1,red,circle,,,0,0,,1555077835687,0,0,,,1,0,0,1,Studerende,,1,,no,1
baever,female,24,training_train,posttest,pc2,2,2,43,6,yellow,circle,,,1,0,,1555077838271,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,44,5,dimgray,circle,,,1,0,,1555077840840,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,45,1,white,circle,,,1,0,,1555077843406,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,46,8,dimgray,circle,,,1,0,,1555077846004,0,0,,,1,1,1,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,47,0,darkorange,circle,,,1,0,,1555077848590,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,48,6,dimgray,circle,,,1,0,,1555077851185,0,0,,,1,1,1,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,49,5,dimgray,circle,,,1,0,,1555077853756,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,50,5,green,circle,,,1,0,,1555077856340,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,51,7,dimgray,circle,,,1,0,,1555077858935,0,0,,,1,1,1,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,52,6,dimgray,circle,,,1,0,,1555077861506,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,53,6,green,circle,,,1,0,,1555077864090,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,54,6,white,circle,,,1,0,,1555077866693,0,1,,,1,0,0,1,Studerende,,1,,no,1
baever,female,24,training_train,posttest,pc2,2,2,55,0,yellow,circle,,,1,0,,1555077869274,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,56,1,yellow,circle,,,1,0,,1555077871860,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,57,8,blue,circle,,,1,0,,1555077874444,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,58,1,dimgray,circle,,,1,0,,1555077877038,0,1,,,1,0,0,1,Studerende,,1,,no,1
baever,female,24,training_train,posttest,pc2,2,2,59,6,red,circle,,,1,0,,1555077879610,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,60,0,blue,circle,,,1,0,,1555077882194,0,0,,,1,0,0,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,61,1,red,circle,,,1,0,,1555077884786,0,0,,,1,1,1,1,Studerende,,1,,no,0
baever,female,24,training_train,posttest,pc2,2,2,62,0,red,circle,,,1,0,,1555077887372,0,1,,,1,0,0,1,Studerende,,1,,no,1
baever,female,24,training_train,posttest,fc2,2,2,1,4,darkorange,circle,,,,0,1,1555077905347,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,2,4,green,triangle,,,,0,1,1555077907928,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,3,4,green,star,,,,0,1,1555077910514,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,4,4,red,square,,,,0,1,1555077913097,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,5,4,darkorange,star,,,,0,0,1555077915663,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,6,4,red,square,,,,0,0,1555077918247,1,,,0,0,0,1,0,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,7,4,white,circle,,,,0,1,1555077920830,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,8,4,dimgray,triangle,,,,0,1,1555077923416,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,9,4,red,square,,,,0,1,1555077926000,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,10,4,white,square,,,,0,1,1555077928583,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,11,4,darkorange,triangle,,,,0,1,1555077931166,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,12,4,white,star,,,,0,1,1555077933732,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,13,4,green,star,,,,0,1,1555077936316,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,14,4,dimgray,circle,,,,0,1,1555077938899,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,15,4,white,square,,,,0,1,1555077941485,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,16,4,red,star,,,,0,1,1555077944065,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,17,4,blue,square,,,,0,0,1555077946652,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,18,4,yellow,square,,,,0,1,1555077949234,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,19,4,blue,square,,,,0,1,1555077951819,1,,,1,0,0,1,0,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,20,4,green,triangle,,,,0,1,1555077954402,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,21,4,white,circle,,,,0,1,1555077956985,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,22,4,blue,circle,,,,0,1,1555077959569,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,23,4,yellow,circle,,,,0,0,1555077962149,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,24,4,blue,square,,,,0,1,1555077964738,1,,,0,0,1,1,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,25,4,darkorange,star,,,,0,1,1555077967322,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,26,4,blue,square,,,,0,0,1555077969902,1,,,0,0,1,1,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,27,4,green,star,,,,0,0,1555077972488,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,28,4,red,circle,,,,0,1,1555077975071,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,29,4,darkorange,triangle,,,,0,1,1555077977655,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,30,4,darkorange,star,,,,0,1,1555077980238,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,31,4,dimgray,circle,,,,0,1,1555077982822,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,32,4,yellow,star,,,,0,1,1555077985428,1,,,1,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,33,4,red,star,,,,0,1,1555077988006,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,34,4,dimgray,circle,,,,0,1,1555077990589,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,35,4,red,triangle,,,,0,1,1555077993172,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,36,4,blue,circle,,,,0,0,1555077995756,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,37,4,darkorange,square,,,,0,1,1555077998339,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,38,4,red,circle,,,,0,1,1555078000928,1,,,1,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,39,4,darkorange,triangle,,,,0,1,1555078003509,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,40,4,red,triangle,,,,0,1,1555078006092,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,41,4,blue,triangle,,,,0,0,1555078008675,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,42,4,red,circle,,,,0,1,1555078011265,1,,,0,0,1,1,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,43,4,darkorange,circle,,,,0,1,1555078013842,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,44,4,dimgray,square,,,,0,1,1555078016425,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,45,4,yellow,triangle,,,,0,1,1555078019009,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,46,4,dimgray,star,,,,0,1,1555078021592,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,47,4,yellow,circle,,,,0,1,1555078024158,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,48,4,green,circle,,,,0,1,1555078026744,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,49,4,darkorange,circle,,,,0,1,1555078029336,1,,,1,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,50,4,green,square,,,,0,1,1555078031911,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,51,4,dimgray,star,,,,0,1,1555078034494,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,52,4,yellow,star,,,,0,1,1555078037063,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,53,4,darkorange,circle,,,,0,1,1555078039647,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,54,4,yellow,circle,,,,0,1,1555078042233,1,,,0,0,1,1,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,55,4,yellow,circle,,,,0,0,1555078044813,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,56,4,blue,star,,,,0,1,1555078047397,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,57,4,white,triangle,,,,0,1,1555078049980,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,58,4,blue,star,,,,0,1,1555078052555,1,,,1,0,0,1,0,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,59,4,white,circle,,,,0,1,1555078055132,1,,,0,0,0,1,0,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,60,4,red,circle,,,,0,1,1555078057716,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,61,4,green,circle,,,,0,0,1555078060299,1,,,0,0,0,0,1,Studerende,1,1,,no,
baever,female,24,training_train,posttest,fc2,2,2,62,4,green,square,,,,0,1,1555078062882,1,,,0,0,0,0,1,Studerende,0,1,,no,
baever,female,24,training_train,posttest,pcs1,3,1,1,8,white,circle,sounds/G.wav,0,1,1,,1555078079183,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,2,8,red,circle,sounds/P.wav,0,1,1,,1555078082791,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,3,1,green,circle,sounds/E.wav,0,1,1,,1555078086385,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,4,7,red,circle,sounds/P.wav,0,1,1,,1555078089984,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,5,8,red,circle,sounds/V.wav,0,1,1,,1555078093597,0,0,1,,1,1,1,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,6,7,red,circle,sounds/V.wav,1,1,1,,1555078097217,0,0,1,,1,1,1,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,7,5,blue,circle,sounds/G.wav,0,1,1,,1555078100819,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,8,5,blue,circle,sounds/G.wav,1,1,1,,1555078104445,0,1,1,,1,1,1,1,Studerende,,1,1,no,1
baever,female,24,training_train,posttest,pcs1,3,1,9,4,yellow,circle,sounds/G.wav,1,1,1,,1555078108044,0,0,1,,1,0,0,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,10,3,white,circle,sounds/B.wav,0,1,1,,1555078111637,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,11,6,yellow,circle,sounds/T.wav,0,1,1,,1555078115237,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,12,5,green,circle,sounds/T.wav,1,1,1,,1555078118841,0,0,1,,1,0,0,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,13,2,dimgray,circle,sounds/G.wav,0,1,1,,1555078122438,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,14,2,darkorange,circle,sounds/D.wav,0,1,1,,1555078126049,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,15,5,white,circle,sounds/E.wav,0,1,1,,1555078129639,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,16,8,green,circle,sounds/D.wav,0,1,1,,1555078133239,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,17,3,yellow,circle,sounds/V.wav,0,1,1,,1555078136838,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,18,3,blue,circle,sounds/V.wav,1,1,1,,1555078140440,0,1,1,,1,0,0,1,Studerende,,1,1,no,1
baever,female,24,training_train,posttest,pcs1,3,1,19,6,blue,circle,sounds/V.wav,1,1,1,,1555078144071,0,0,1,,1,1,1,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,20,1,dimgray,circle,sounds/D.wav,0,1,1,,1555078147673,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,21,1,dimgray,circle,sounds/G.wav,0,1,1,,1555078151290,0,1,1,,1,1,1,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,22,2,green,circle,sounds/P.wav,0,1,1,,1555078154875,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,23,6,dimgray,circle,sounds/E.wav,0,1,1,,1555078158474,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,24,5,dimgray,circle,sounds/D.wav,0,1,1,,1555078162085,0,0,1,,1,1,1,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,25,8,yellow,circle,sounds/E.wav,0,1,1,,1555078165675,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,26,8,dimgray,circle,sounds/B.wav,0,1,1,,1555078169269,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,27,0,white,circle,sounds/D.wav,0,1,1,,1555078172860,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,28,8,blue,circle,sounds/V.wav,0,1,1,,1555078176462,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,29,8,green,circle,sounds/B.wav,0,1,1,,1555078180073,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,30,3,green,circle,sounds/G.wav,0,1,1,,1555078183675,0,0,1,,1,1,1,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,31,0,red,circle,sounds/G.wav,1,1,1,,1555078187283,0,0,1,,1,0,0,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,32,4,dimgray,circle,sounds/B.wav,0,1,1,,1555078190879,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,33,8,dimgray,circle,sounds/B.wav,1,1,1,,1555078194513,0,0,1,,1,1,1,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,34,1,green,circle,sounds/T.wav,0,1,1,,1555078198113,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,35,1,yellow,circle,sounds/P.wav,0,1,1,,1555078201721,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,36,1,darkorange,circle,sounds/E.wav,0,1,1,,1555078205326,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,37,3,dimgray,circle,sounds/P.wav,0,1,1,,1555078208913,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,38,5,red,circle,sounds/B.wav,0,1,1,,1555078212513,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,39,7,green,circle,sounds/E.wav,0,1,1,,1555078216094,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,40,5,dimgray,circle,sounds/E.wav,1,1,1,,1555078219688,0,0,1,,1,0,0,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,41,5,dimgray,circle,sounds/V.wav,0,1,1,,1555078223302,0,1,1,,1,1,1,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,42,1,dimgray,circle,sounds/V.wav,1,1,1,,1555078226927,0,0,1,,1,1,1,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,43,2,white,circle,sounds/V.wav,1,1,1,,1555078230526,0,0,1,,1,0,0,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,44,0,red,circle,sounds/E.wav,0,1,1,,1555078234117,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,45,5,green,circle,sounds/D.wav,0,1,1,,1555078237716,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,46,5,dimgray,circle,sounds/P.wav,0,1,1,,1555078241327,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,47,0,dimgray,circle,sounds/T.wav,0,1,1,,1555078244918,0,0,1,,1,0,1,0,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,48,0,green,circle,sounds/D.wav,0,1,1,,1555078248534,0,1,1,,1,0,0,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,49,8,dimgray,circle,sounds/C.wav,0,1,1,,1555078252157,0,0,1,,1,1,0,0,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,50,4,blue,circle,sounds/B.wav,0,1,1,,1555078255753,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,51,5,darkorange,circle,sounds/B.wav,1,1,1,,1555078259376,0,0,1,,1,0,0,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,52,8,yellow,circle,sounds/C.wav,0,1,1,,1555078262972,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,53,0,yellow,circle,sounds/C.wav,1,1,1,,1555078266603,0,0,1,,1,1,1,1,Studerende,,1,1,no,0
baever,female,24,training_train,posttest,pcs1,3,1,54,7,darkorange,circle,sounds/P.wav,0,1,1,,1555078270205,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,55,7,darkorange,circle,sounds/V.wav,0,1,1,,1555078273837,0,1,1,,1,1,1,1,Studerende,,1,0,no,1
baever,female,24,training_train,posttest,pcs1,3,1,56,4,blue,circle,sounds/P.wav,0,1,1,,1555078277439,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,57,8,yellow,circle,sounds/T.wav,0,1,1,,1555078281040,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,58,8,blue,circle,sounds/T.wav,1,1,1,,1555078284675,0,1,1,,1,0,0,1,Studerende,,1,1,no,1
baever,female,24,training_train,posttest,pcs1,3,1,59,8,blue,circle,sounds/T.wav,1,1,1,,1555078288318,0,1,1,,1,1,1,1,Studerende,,1,1,no,1
baever,female,24,training_train,posttest,pcs1,3,1,60,2,yellow,circle,sounds/B.wav,0,1,1,,1555078292145,0,0,1,,1,0,0,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,pcs1,3,1,61,7,yellow,circle,sounds/T.wav,0,1,1,,1555078295768,0,0,1,,1,1,1,1,Studerende,,1,0,no,0
baever,female,24,training_train,posttest,fcs1,3,1,1,4,green,triangle,sounds/P.wav,0,,1,1,1555078321280,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,2,4,yellow,square,sounds/P.wav,1,,1,1,1555078324894,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,3,4,white,square,sounds/P.wav,1,,1,1,1555078328426,1,,1,1,0,0,0,1,Studerende,1,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,4,4,white,circle,sounds/E.wav,0,,1,1,1555078332026,1,,1,0,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,5,4,red,triangle,sounds/D.wav,0,,1,1,1555078335616,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,6,4,red,triangle,sounds/D.wav,1,,1,1,1555078339163,1,,1,1,0,1,1,1,Studerende,1,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,7,4,dimgray,star,sounds/D.wav,1,,1,1,1555078342783,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,8,4,dimgray,star,sounds/B.wav,1,,1,1,1555078346350,1,,0,1,0,1,1,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,9,4,yellow,triangle,sounds/P.wav,0,,1,1,1555078349949,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,10,4,yellow,circle,sounds/V.wav,0,,1,1,1555078353560,1,,1,0,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,11,4,yellow,circle,sounds/C.wav,0,,1,1,1555078357186,1,,1,1,0,1,1,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,12,4,dimgray,circle,sounds/V.wav,0,,1,1,1555078360805,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,13,4,red,star,sounds/V.wav,1,,1,1,1555078364410,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,14,4,green,circle,sounds/E.wav,0,,1,1,1555078368004,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
